Caller,Receiver,Date,Time,Duration,TowerID,IMEI
8830743270,7587561139,05-06-2020,13:31:58,93,404-458211-14224,670591298280989
8830743270,8746633507,10-06-2020,08:30:48,41,404-3810-12032,257853685863402
8830743270,7487440539,08-06-2020,09:01:24,82,404-45541-40181,058342114670874
8830743270,7861563416,20-06-2020,15:48:18,59,404-458211-14224,462721240363341
8060813743,7207609086,05-06-2020,11:51:08,49,404-4523361-50883,091047983839809
8060813743,9359741073,12-06-2020,06:40:05,92,404-4521792-273,597666176297438
8060813743,7650565432,01-06-2020,03:26:55,66,404-458211-14222,477185049246255
8060813743,7845837773,12-06-2020,09:36:22,80,404-732721-29792,614804747343067
8060813743,8987591548,05-06-2020,09:55:48,15,404-40501-24401,190735042438296
8060813743,9113860049,09-06-2020,03:01:10,49,404-733102-21102887,034678741210189
8060813743,7005754169,19-06-2020,10:35:11,1,404-4521792-14032,736392957737328
8060813743,7054063831,13-06-2020,09:34:23,32,404-458211-21193,412907198479645
8060813743,9797061065,15-06-2020,07:07:27,31,404-4523361-10732,823970131541149
9127722314,8227053762,06-06-2020,23:09:16,72,404-102005-233197825,755260072356069
9127722314,7551400497,11-06-2020,01:20:01,20,404-4523361-14843,255304429230580
9127722314,7824803397,06-06-2020,03:16:30,48,404-40501-24401,768781650480199
9127722314,7977065362,13-06-2020,18:43:47,82,404-4523361-14842,373109201215778
9127722314,9272999526,14-06-2020,00:56:31,45,404-45541-40181,063300253294445
9127722314,9767155756,06-06-2020,20:57:13,31,404-4523361-5062,412088692868337
9127722314,9593826873,11-06-2020,15:13:29,75,40478-25121-16152,116634416327404
7264070744,7621731436,03-06-2020,22:20:23,1,404-4523361-10732,793221275994506
7264070744,9471928058,12-06-2020,03:41:06,69,404-3811016-72558384,267032174282522
7264070744,7439881603,08-06-2020,23:06:34,62,404-732721-29792,784246091613985
9413980399,9852022620,19-06-2020,00:27:44,100,404-3810-12032,330580996600350
9413980399,8746633507,06-06-2020,18:08:20,59,404-458211-21193,158421233009230
9413980399,8733574303,09-06-2020,16:22:14,91,404-4523361-18202,781917036592068
9413980399,8158409952,03-06-2020,03:54:14,76,404-733102-21102887,889809844305912
8972348656,8568684447,16-06-2020,00:50:33,35,404-4523361-49513,496137785186401
8972348656,9413980399,04-06-2020,01:46:31,2,40478-25121-16152,957487838079431
8972348656,7555923708,14-06-2020,05:39:32,70,404-4521792-14032,371477100792285
8972348656,8009764422,03-06-2020,10:44:59,20,404-4534204-27529358,409444906288519
8489716057,8856337019,03-06-2020,11:58:08,19,404-7825121-16152,314904303936667
8489716057,8984530827,17-06-2020,20:01:03,73,404-732721-29792,541764257079259
8489716057,7185256695,18-06-2020,01:06:47,91,404-733102-21102887,379445523853804
8412104802,7977065362,07-06-2020,01:11:50,4,404-4523361-14842,566923210113346
8412104802,8649836387,08-06-2020,18:19:38,47,404-45541-40181,851213467719235
8412104802,9033133619,20-06-2020,08:54:59,76,404-102005-233197825,207833448903492
8412104802,9718673760,17-06-2020,15:32:21,14,404-4523361-14843,102152055279593
8412104802,8821812367,05-06-2020,04:19:37,81,404-3810-12032,948149218165258
9277914693,8180787617,20-06-2020,04:53:58,48,404-732721-29792,408854759377516
7463527686,7054063831,09-06-2020,06:50:50,53,404-3810-12032,229088201623216
7463527686,8896542202,14-06-2020,23:27:29,8,404-4523361-14842,585806460699328
7463527686,9127722314,20-06-2020,08:32:29,59,404-102005-2364641,613696357485427
7463527686,9314176872,13-06-2020,17:54:09,90,404-4523361-10732,940908421363698
7463527686,8158409952,16-06-2020,12:14:56,42,404-4534204-27529358,875554921120297
7463527686,8856337019,06-06-2020,20:26:21,81,404-4534204-27529358,748466977125174
7463527686,7861563416,16-06-2020,04:36:09,34,404-4534204-27529358,960169630006401
7463527686,8578837886,18-06-2020,08:29:49,21,404-4523361-10732,006069630624114
7463527686,7324459204,04-06-2020,05:31:09,26,404-102005-2364641,138069009241238
7463527686,7587561139,11-06-2020,20:13:20,47,404-102005-2364641,543083108865672
7602988050,8163973208,08-06-2020,05:55:22,62,404-733102-21102887,527343121441909
7602988050,9991335486,16-06-2020,22:16:28,70,404-40501-24401,321813783371370
7602988050,7207609086,01-06-2020,23:41:54,84,404-4534204-27529358,975776725923774
7602988050,7824803397,12-06-2020,14:05:54,84,404-458211-14224,978108858827565
7409364149,7815309373,13-06-2020,19:13:11,33,404-4523361-10732,406477235739716
7409364149,9787337686,08-06-2020,09:42:21,23,404-4534204-27529358,126779393094686
7409364149,7621731436,08-06-2020,08:01:26,32,404-7825121-16152,307648686005181
7409364149,9314176872,06-06-2020,12:35:07,94,404-4523361-10732,227469429163458
7409364149,9076904434,09-06-2020,01:22:52,46,404-102005-233197825,994386140301440
7409364149,7486427132,03-06-2020,21:49:06,67,404-4534204-27529358,008058090995081
7409364149,9359741073,01-06-2020,20:05:09,95,404-4534204-27529358,210971189404772
7409364149,8441274380,09-06-2020,02:21:43,26,404-458211-14224,002801402459209
7409364149,7360283896,13-06-2020,05:48:25,24,404-40501-24401,123075957376395
8414700939,7421150534,15-06-2020,10:48:13,83,404-4523361-45973,358494301617214
8414700939,9477219275,03-06-2020,22:46:04,11,404-4523361-18202,391135756769804
8414700939,8501067789,06-06-2020,20:06:43,59,404-102005-2364641,247039108321067
8414700939,7054063831,02-06-2020,20:46:34,37,404-732721-29792,991744569362657
8414700939,7361527263,07-06-2020,19:41:29,62,404-4523361-49511,686355757733205
8414700939,7815309373,03-06-2020,21:48:26,77,404-4523361-14842,614965746716152
8414700939,8082527141,08-06-2020,04:21:50,44,404-732721-29792,297898410358540
8414700939,7486509910,09-06-2020,01:47:58,82,404-732721-29792,273921916311371
8567022420,8524579821,20-06-2020,13:03:07,19,404-4523361-10732,742046621423712
8567022420,7999023097,06-06-2020,15:36:35,74,404-3811016-72558384,956247956299956
8567022420,8285573831,05-06-2020,16:20:31,97,404-4523361-14842,917034499442532
8567022420,7056252995,18-06-2020,22:35:09,73,404-4523361-49513,931026037104838
8567022420,7815309373,17-06-2020,20:38:31,37,404-458211-14224,931185897340271
8567022420,9314176872,11-06-2020,06:53:59,83,404-3811016-72558384,313021382027813
8567022420,7587561139,20-06-2020,12:36:06,66,404-102005-233197825,515045279250461
8567022420,7487440539,10-06-2020,19:07:23,17,404-4523361-14843,850531408581501
8567022420,9669991491,04-06-2020,15:08:56,68,404-3811016-72558384,789221316309420
8567022420,8616870366,06-06-2020,16:01:48,56,404-45541-40181,947501195805022
8461905779,8469349075,02-06-2020,16:55:36,67,404-732721-29792,840221503355176
8461905779,8582178960,16-06-2020,16:00:06,68,404-4523361-50883,589555595516482
8461905779,8437618134,07-06-2020,14:21:37,46,40478-25121-16152,313576995366838
8461905779,8285573831,01-06-2020,15:22:01,66,404-458211-14224,616651966112180
8461905779,7054063831,18-06-2020,17:06:44,7,404-4521792-14032,978791305346428
8461905779,8746633507,06-06-2020,04:29:52,98,404-102005-233197825,086506632339191
8461905779,8354967382,08-06-2020,11:56:06,96,404-4523361-5062,233196003322682
8461905779,7741733520,15-06-2020,16:03:35,5,404-7825121-16152,342867258790780
8461905779,8412104802,03-06-2020,08:19:55,36,404-4523361-18202,242045228290956
8461905779,8285573831,13-06-2020,10:51:26,56,404-3810-12032,064010088757762
8262925899,8312057465,19-06-2020,12:08:23,31,40478-25121-16152,130778311068383
8501067789,7846008316,04-06-2020,14:01:46,69,404-4523361-18202,946167842828861
9343446175,7305107732,07-06-2020,08:00:26,51,404-102005-233197825,275540082054996
9343446175,8918718202,14-06-2020,11:28:39,12,404-7825121-16152,363255549377381
7650565432,8671788352,18-06-2020,15:08:25,25,404-458211-21193,075425966444834
7650565432,7321134171,12-06-2020,13:49:28,7,404-4523361-10732,815034339148079
7650565432,7185256695,13-06-2020,02:47:14,18,404-3810-12032,541727476969939
7650565432,7817552118,08-06-2020,21:11:37,47,40478-25121-16152,522013511796360
7650565432,9891018599,04-06-2020,17:16:50,42,404-4523361-5062,395548027661918
7650565432,8102801099,11-06-2020,14:09:13,88,404-4523361-14843,159133272956543
7650565432,7749646749,09-06-2020,04:19:39,67,404-4521792-14032,090054540802774
7650565432,7602988050,18-06-2020,12:04:42,5,404-732721-29792,827240332018020
7650565432,7439881603,06-06-2020,00:27:46,20,404-4521792-273,874930749625155
7650565432,8169360572,08-06-2020,01:06:43,15,404-4523361-45973,835208600484265
8501553498,7816333586,17-06-2020,18:34:57,6,40478-25121-16152,727229551407829
8501553498,8578837886,17-06-2020,12:25:13,45,404-4534204-27529358,987878596808536
8501553498,7824803397,01-06-2020,03:01:42,96,404-4523361-50883,844622225123620
8501553498,7516446426,18-06-2020,22:26:11,11,40478-25121-16152,920327382758803
8501553498,8009764422,01-06-2020,18:42:39,85,404-458211-14222,203229956311322
8501553498,9862766964,17-06-2020,10:44:39,79,404-4523361-5062,695254960186444
8501553498,8262925899,17-06-2020,23:17:37,23,404-4523361-49513,934665466868127
7441607302,8501553498,13-06-2020,23:15:08,34,404-4523361-14843,471418739346995
7441607302,7185256695,05-06-2020,11:57:48,10,404-4523361-18202,806631584956609
7441607302,8554703039,19-06-2020,04:21:26,78,404-458211-14222,215625684770864
7441607302,8955875566,19-06-2020,22:57:01,21,404-4523361-5062,026343584634186
7441607302,7409364149,18-06-2020,06:13:44,78,404-3811016-72558384,363271715857860
7212443111,8489716057,16-06-2020,21:19:40,44,404-732721-29792,522911096179073
7212443111,7541060780,14-06-2020,11:37:53,63,404-458211-21193,156993184700730
7212443111,7824803397,07-06-2020,15:31:32,43,404-4523361-10732,661381080148522
7212443111,7207609086,18-06-2020,04:34:08,67,404-40501-24401,526260775098042
7212443111,7736162013,06-06-2020,15:13:17,77,404-4523361-50883,230586017954183
7212443111,9616626681,08-06-2020,17:28:32,33,404-733102-21102887,028741959757680
7486427132,8733574303,16-06-2020,08:22:43,81,40478-25121-16152,976104482350297
7486427132,8733068526,19-06-2020,23:28:46,59,40478-25121-16152,050160219340905
8163973208,7977065362,11-06-2020,15:26:32,15,404-4523361-49511,784287522115099
8163973208,7723333430,16-06-2020,14:37:32,16,404-102005-2364641,430347358089523
8163973208,9856774573,16-06-2020,02:45:11,52,404-4523361-5062,334596293275719
8163973208,7390229242,12-06-2020,04:50:32,89,404-458211-14222,549944433750470
8163973208,8060813743,13-06-2020,09:07:22,51,404-4521792-14032,039089513301033
8163973208,9076150914,19-06-2020,17:43:23,97,404-4523361-49511,961998790996870
8163973208,8397934546,13-06-2020,03:39:26,29,404-4534204-27529358,836510478044535
8746633507,8312057465,06-06-2020,11:37:32,89,404-102005-233197825,257056688083120
8746633507,7212443111,19-06-2020,23:56:35,90,404-45541-40181,467817878042512
7736162013,8414700939,19-06-2020,23:21:41,32,404-4523361-5062,392650225350972
7736162013,8188961177,15-06-2020,13:04:21,85,404-4521792-273,704503927805053
7736162013,7602731953,08-06-2020,14:52:39,33,404-458211-21193,009552220309816
9076904434,7846008316,10-06-2020,23:15:19,37,404-102005-233197825,356612343631923
9076904434,7229437358,17-06-2020,17:58:23,4,404-3810-12032,701888306055656
9076904434,7955392380,04-06-2020,03:51:53,26,404-4523361-10732,547524664351645
8501516370,8955875566,05-06-2020,03:42:04,86,404-4523361-18202,162501808944152
8501516370,8524579821,14-06-2020,13:32:53,31,404-102005-2364641,286386922202903
8501516370,8412827264,04-06-2020,08:42:40,98,404-4523361-45973,576957060896039
8501516370,9471928058,08-06-2020,07:45:30,59,404-4523361-50883,116064824913246
8501516370,8913427117,12-06-2020,05:37:09,50,404-40501-24401,279931672139933
9272999526,9076150914,02-06-2020,04:37:08,40,404-3811016-72558384,917831434071100
9272999526,7941836935,17-06-2020,16:41:13,65,40478-25121-16152,537861547934635
9272999526,8180787617,05-06-2020,01:47:04,28,404-4523361-14842,382506917964403
9272999526,7816333586,19-06-2020,15:43:36,69,404-732721-29792,014413340742068
9272999526,8567022420,03-06-2020,00:02:49,10,404-40501-24401,389894111935622
9272999526,7999023097,16-06-2020,09:58:45,47,404-4523361-5062,889133336138355
8218545805,7931439787,11-06-2020,15:06:18,58,404-45541-40181,916207684789384
8218545805,8972348656,02-06-2020,02:16:26,18,404-732721-29792,281323285770185
8218545805,9807277915,10-06-2020,13:20:05,64,404-4521792-273,302951598480560
8218545805,8461905779,20-06-2020,18:39:44,9,404-4523361-18202,283554393909950
8218545805,8039398171,07-06-2020,03:04:41,66,404-4523361-49511,122853305326263
8397296051,7561028813,11-06-2020,02:19:55,8,404-45541-40181,702307879389752
8397296051,7054063831,08-06-2020,14:14:02,95,404-102005-233197825,194983518109277
8397296051,8821812367,02-06-2020,12:33:55,31,404-4523361-49513,924595350822570
8397296051,8972348656,20-06-2020,04:32:12,65,404-733102-21102887,410434602114007
8397296051,8824157401,14-06-2020,13:33:46,78,404-45541-40181,635458846311038
8397296051,8387782236,05-06-2020,19:48:55,74,404-458211-14224,623752980837488
7999023097,9528712862,17-06-2020,04:49:53,73,404-458211-14224,371407834870070
7999023097,8067003650,05-06-2020,06:40:12,14,404-733102-21102887,123504965481543
7999023097,9632380620,20-06-2020,16:04:35,30,404-732721-29792,037909412771417
7999023097,8466640592,16-06-2020,04:15:24,50,404-458211-14224,967857934927666
7999023097,7541060780,14-06-2020,05:45:12,56,404-7825121-16152,855537271889375
7999023097,8760421518,15-06-2020,20:15:48,30,404-458211-21193,820338085844594
8319089040,7185256695,03-06-2020,08:54:48,45,404-732721-29792,645008931249294
8319089040,7054063831,13-06-2020,13:27:44,21,404-40501-24401,459413038337991
8319089040,7741733520,20-06-2020,08:29:39,45,404-4521792-273,511929015220391
8319089040,7710774318,11-06-2020,10:18:21,12,404-45541-40181,513888007611336
8319089040,9767155756,03-06-2020,23:20:57,70,404-732721-29792,255722502176754
8319089040,9787337686,05-06-2020,21:40:30,69,40478-25121-16152,051989007783640
8319089040,7977065362,13-06-2020,21:24:56,36,404-102005-2364641,630470091626803
8319089040,7988338046,15-06-2020,20:27:25,27,404-4521792-273,805978784131447
8319089040,7805492748,14-06-2020,16:17:42,43,404-4523361-49513,678886143997259
7563083818,7229437358,11-06-2020,17:49:38,80,404-733102-21102887,993209861639918
7563083818,8312057465,10-06-2020,10:50:13,85,404-3810-12032,009707256658317
7563083818,7439881603,17-06-2020,22:20:30,42,404-3810-12032,913839049328219
7563083818,8972348656,17-06-2020,00:57:37,70,404-4523361-14843,000628656975779
7563083818,7390229242,11-06-2020,16:14:32,34,404-4523361-50883,559589022485275
7563083818,7602988050,15-06-2020,08:27:48,49,404-7825121-16152,211563387509223
7563083818,7588279233,08-06-2020,05:39:36,79,404-40501-24401,198571321130570
7563083818,9127722314,19-06-2020,23:36:26,78,404-4523361-18202,967137447994175
7563083818,7023719927,17-06-2020,18:50:06,41,404-4523361-50883,145767583613994
9154990502,7164245696,12-06-2020,06:56:43,58,404-45541-40181,679956952588057
9154990502,7591059580,02-06-2020,09:09:50,20,404-45541-40181,603169111987579
9154990502,7845837773,11-06-2020,09:36:46,56,404-4523361-14843,289875426155875
9154990502,7409364149,13-06-2020,11:30:59,65,404-45541-40181,547525873059429
9154990502,8313273535,14-06-2020,01:04:58,84,404-4523361-50883,071914775341290
9154990502,7941836935,15-06-2020,05:11:44,3,404-102005-2364641,922591909973553
9154990502,9027818573,16-06-2020,06:33:16,65,404-4521792-273,802625592480913
9528712862,7700276437,09-06-2020,03:41:48,86,404-4523361-14842,847802626777384
9528712862,9471928058,01-06-2020,08:05:03,99,404-4523361-14842,204230473441472
9528712862,8824157401,17-06-2020,16:09:55,10,404-4523361-49513,662001494515233
9528712862,8554703039,18-06-2020,06:53:12,98,404-4523361-49513,877355462434437
9528712862,7361527263,08-06-2020,15:14:57,65,404-4523361-18202,864606285444916
9528712862,7212443111,03-06-2020,00:44:53,5,404-4523361-45973,894919203095092
8824157401,7264070744,14-06-2020,16:19:34,19,404-4523361-45973,583019486651448
8824157401,8437618134,16-06-2020,00:21:40,90,404-4523361-45973,371378306456359
8824157401,7486509910,19-06-2020,10:54:05,52,404-40501-24401,024254337494521
8824157401,9862766964,14-06-2020,14:16:17,1,404-45541-40181,930349564344634
8824157401,8397296051,19-06-2020,20:41:57,24,404-732721-29792,710943969057210
8824157401,7054063831,06-06-2020,14:49:52,67,40478-25121-16152,581164878703154
8824157401,8009764422,13-06-2020,07:00:39,93,404-458211-14224,157238916840071
8824157401,7361527263,15-06-2020,16:03:48,49,404-4523361-5062,827883033244753
8824157401,8319089040,02-06-2020,04:18:51,32,404-4534204-27529358,992029178732378
8824157401,7185256695,06-06-2020,19:26:12,6,404-458211-14224,367065976019665
9011856417,7824803397,07-06-2020,08:51:34,99,404-4523361-14842,214714736611651
9011856417,8285573831,04-06-2020,22:59:19,88,404-4521792-14032,862669131485256
9011856417,8501067789,09-06-2020,09:51:46,67,404-4523361-18202,036848713491920
9011856417,7229437358,03-06-2020,01:50:32,61,404-4521792-14032,669861690057521
9011856417,8060813743,01-06-2020,14:47:49,9,404-458211-14222,230287756598104
9011856417,9616626681,12-06-2020,11:30:11,71,404-102005-2364641,655630164257606
9011856417,8495350770,20-06-2020,13:14:11,85,404-4523361-50883,729622718188034
9011856417,7164245696,10-06-2020,12:44:23,90,404-102005-233197825,919942331253691
9669991491,7202710449,07-06-2020,15:13:45,67,404-102005-2364641,688689774421308
9669991491,9301604435,16-06-2020,00:04:22,55,404-4523361-50883,120120267216712
9669991491,7487440539,12-06-2020,07:51:36,97,404-3811016-72558384,341206547548560
8596111553,7861563416,12-06-2020,19:45:51,97,404-102005-233197825,492876188831441
8596111553,7825206581,20-06-2020,19:24:46,34,404-45541-40181,874242770338312
8596111553,8218545805,14-06-2020,20:45:33,84,404-4523361-49511,077401931459769
7305107732,7056252995,10-06-2020,20:52:58,86,404-4523361-5062,875746647216679
7305107732,7824803397,18-06-2020,08:47:18,52,404-102005-2364641,044211117036550
7305107732,9076150914,03-06-2020,03:02:25,73,40478-25121-16152,661578720710315
7305107732,8913427117,19-06-2020,17:48:47,35,404-458211-14222,477142055557953
7305107732,8039398171,01-06-2020,03:36:07,24,404-732721-29792,430588455622374
7305107732,8188961177,06-06-2020,20:28:23,75,404-458211-21193,473627449351783
7305107732,7650565432,11-06-2020,11:19:24,46,404-4523361-49511,088784958506793
7305107732,8067003650,08-06-2020,16:12:00,48,404-3811016-72558384,312774175827492
7305107732,7621731436,15-06-2020,22:23:46,24,404-4523361-18202,045043269985126
7305107732,8554703039,04-06-2020,09:53:21,77,404-4523361-10732,264982619948265
8227053762,7390229242,20-06-2020,13:30:48,61,404-4523361-18202,035020697171100
8227053762,9803123899,16-06-2020,08:55:34,33,404-4534204-27529358,831026595713223
8227053762,7115483656,15-06-2020,18:20:40,82,404-4523361-5062,792938790688955
8227053762,9080224611,16-06-2020,16:11:22,62,404-4521792-273,903040986618675
8227053762,9272999526,17-06-2020,09:54:27,74,404-4534204-27529358,194328799236483
8227053762,8524579821,19-06-2020,09:14:02,26,404-458211-14222,766451633016288
8227053762,7005754169,05-06-2020,20:07:35,7,404-4523361-14843,432371053813903
8227053762,7551400497,07-06-2020,09:15:38,21,404-4521792-14032,466965120031878
8227053762,8670453788,03-06-2020,04:48:04,79,404-3811016-72558384,224301576695016
7056252995,7736162013,13-06-2020,01:19:39,38,404-4521792-14032,172025200240283
7056252995,7202710449,20-06-2020,08:30:27,87,404-458211-14222,325352087766070
7056252995,8495350770,17-06-2020,05:53:14,51,404-40501-24401,472225069556100
7056252995,8568684447,14-06-2020,17:59:34,15,404-4523361-10732,327102159413228
7056252995,7362851391,18-06-2020,12:40:11,98,404-733102-21102887,679655296732185
8524579821,7988338046,03-06-2020,18:58:21,36,404-4523361-14842,272098062856142
8524579821,7817552118,06-06-2020,05:55:32,84,404-458211-14224,467246471006892
9891018599,9991335486,09-06-2020,23:38:40,69,404-3810-12032,254153251017137
9891018599,9033133619,06-06-2020,03:11:59,3,404-4523361-14843,977946289679630
9891018599,7305107732,17-06-2020,23:44:13,64,404-4523361-10732,413441741388610
9891018599,7825206581,11-06-2020,10:51:15,19,404-102005-2364641,348905439025018
9891018599,8040628915,17-06-2020,21:24:49,92,404-4523361-45973,617714938427095
9891018599,9058503116,08-06-2020,21:41:21,17,404-102005-2364641,479833678988565
9891018599,8733068526,16-06-2020,02:15:18,2,404-732721-29792,588601310562561
8987591548,8896542202,07-06-2020,23:46:58,94,404-458211-14222,637056680868711
8987591548,8749251323,14-06-2020,19:36:37,93,404-4523361-49513,641077847840264
8987591548,9127722314,20-06-2020,12:13:11,86,404-102005-2364641,670137913953051
8987591548,7795895201,10-06-2020,01:44:43,9,404-458211-21193,024264656924899
8987591548,7441607302,07-06-2020,12:37:09,25,404-4523361-49511,215532084720921
7541060780,7815309373,13-06-2020,17:37:02,10,404-732721-29792,583445484754493
7541060780,8824157401,13-06-2020,22:14:41,52,404-4523361-14843,407310560886612
8158409952,7602731953,12-06-2020,07:44:27,88,404-4523361-49513,785645288853967
8158409952,8495350770,06-06-2020,06:41:19,43,404-4521792-273,048248977998657
8158409952,9277914693,06-06-2020,21:16:11,93,404-7825121-16152,118025842519575
8158409952,8169360572,08-06-2020,19:53:04,17,404-732721-29792,510145804692784
8158409952,7551400497,16-06-2020,20:43:00,73,404-458211-14224,475963874111572
8158409952,7832279619,08-06-2020,02:44:29,10,404-7825121-16152,698244748754875
8158409952,8227053762,17-06-2020,16:52:00,61,404-4523361-14843,408187947669768
8158409952,7321134171,09-06-2020,01:46:16,99,404-7825121-16152,960549441788450
8158409952,9952332187,12-06-2020,11:12:34,31,404-4521792-273,029645180571503
7486509910,8169360572,14-06-2020,14:15:11,53,404-45541-40181,800495283196378
7486509910,7115483656,16-06-2020,10:47:55,59,404-458211-14222,092576399625920
7486509910,8649836387,07-06-2020,07:55:42,51,404-3810-12032,135289229800909
7486509910,8596111553,09-06-2020,20:25:47,94,404-4523361-14843,649632289371643
7486509910,9277914693,01-06-2020,15:20:44,64,404-458211-14224,180372535933026
7486509910,8067003650,19-06-2020,11:10:05,15,404-4523361-49511,751987469822154
7486509910,7988338046,17-06-2020,07:12:25,5,404-4521792-14032,652283525683971
9866305447,9154990502,03-06-2020,17:37:38,55,404-733102-21102887,216671607558250
9866305447,7463527686,18-06-2020,21:33:32,79,404-40501-24401,978367890768122
9866305447,7486427132,10-06-2020,02:35:16,37,404-3810-12032,134041596230486
9866305447,9301604435,01-06-2020,04:43:48,8,40478-25121-16152,596240957149170
9866305447,8489716057,03-06-2020,03:01:46,60,404-4523361-49511,026742764634976
9866305447,8113793920,11-06-2020,10:31:18,90,404-4523361-49513,713843008163629
9772355606,7640255087,01-06-2020,14:39:00,34,404-732721-29792,170422926901733
9772355606,9113860049,07-06-2020,11:44:55,69,40478-25121-16152,746935332045504
9772355606,7185256695,05-06-2020,11:28:22,10,404-4534204-27529358,796050019872748
9772355606,7561028813,13-06-2020,13:43:34,35,404-4523361-45973,945961849346442
9772355606,9797061065,14-06-2020,17:38:40,43,404-458211-21193,431178792855492
9772355606,8501553498,19-06-2020,11:43:23,2,404-4523361-50883,294203378050118
9772355606,8733068526,05-06-2020,23:38:49,22,404-732721-29792,268471555271971
9772355606,7056252995,19-06-2020,18:58:00,4,404-102005-2364641,999989501063105
8134304687,8169360572,16-06-2020,20:54:19,60,404-3810-12032,285108974852854
8134304687,8387782236,04-06-2020,23:19:04,98,404-102005-2364641,496161688333011
9584315803,7694613214,04-06-2020,06:42:05,15,404-3811016-72558384,499508058913985
9584315803,7817552118,09-06-2020,21:31:34,30,404-458211-14222,937116745604359
9584315803,7988338046,16-06-2020,05:38:35,84,404-3810-12032,332739378394502
9584315803,7749646749,04-06-2020,08:01:49,25,40478-25121-16152,624509435477984
9584315803,8134321085,09-06-2020,14:44:24,84,404-7825121-16152,453988371024660
9584315803,7361527263,12-06-2020,00:22:22,99,404-4521792-273,068400600409934
9584315803,7832279619,13-06-2020,01:03:51,40,404-102005-2364641,080301906231470
9584315803,8670453788,12-06-2020,03:48:02,7,404-102005-233197825,897296945806551
9584315803,8060813743,20-06-2020,13:27:43,84,404-3810-12032,807161540236216
8649836387,7816333586,04-06-2020,06:20:41,81,404-4521792-273,388794189997120
8649836387,7555923708,15-06-2020,03:36:50,48,404-102005-233197825,007736688130805
8649836387,8169360572,05-06-2020,16:32:18,5,404-732721-29792,722080365501714
7321134171,8596111553,17-06-2020,05:40:35,33,404-4521792-273,668657838618258
7321134171,9272999526,07-06-2020,13:35:05,36,404-102005-233197825,119942919247433
7321134171,7487440539,05-06-2020,05:14:59,93,404-40501-24401,304436162037819
7321134171,7988338046,07-06-2020,12:02:15,71,404-458211-14224,294847635034287
7321134171,7700276437,19-06-2020,10:26:56,89,404-733102-21102887,489543691367390
7321134171,8060813743,06-06-2020,23:30:59,53,404-732721-29792,456562952621088
7321134171,7023719927,07-06-2020,00:37:31,20,404-3811016-72558384,853046280521535
7054063831,8987591548,19-06-2020,03:24:05,34,404-45541-40181,191181233108028
7054063831,8180787617,03-06-2020,12:03:42,22,404-458211-14222,676333714741034
7054063831,7795895201,19-06-2020,21:26:04,66,404-4523361-14842,356870465565838
7054063831,7642796909,20-06-2020,14:14:59,76,404-4523361-14843,270722639003955
