,Caller,Receiver,Date,Time,Duration,TowerID,IMEI,Private IP,Private Port,Public IP,Public Port,Dest IP,DEST PORT,MSISDN,IMSI,End Date,End Time,Uplink Volume,Downlink Volume,Total Volume,I_RATTYPE
56,9932083571,7931893370,08-06-2020,00:49:46,17.0,40478-4101-33057,737130008406824.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
57,9932083571,7316057546,14-06-2020,10:57:03,90.0,40493-7193-51732,902217530452193.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
58,9932083571,9213487347,08-06-2020,03:33:24,90.0,40478-33031-19878507,951097622128480.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
59,9932083571,8748742366,10-06-2020,11:18:34,42.0,40478-35501-12362,963195804813523.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
60,9932083571,8040315838,13-06-2020,20:52:46,17.0,40478-33081-20206916,738110184307525.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
61,9932083571,8433526836,04-06-2020,06:17:47,41.0,40493-7207-27476,168110760072213.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
62,9932083571,9278822497,16-06-2020,13:33:56,52.0,40493-903-1543479,631570331522645.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
63,8505384888,8902240216,12-06-2020,05:00:55,49.0,40467-61301-33011,482220575695750.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
64,8505384888,9270116186,10-06-2020,00:10:26,53.0,40478-33081-20206797,818036481741002.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
65,8505384888,7650607931,15-06-2020,10:59:18,13.0,40493-1150-38313,599837311431268.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
66,8505384888,7190266192,03-06-2020,18:14:24,72.0,40493-2193-38661,978267851273581.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
67,8505384888,7581033199,02-06-2020,08:07:57,94.0,40478-4101-33057,899653263431160.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
68,8505384888,8257366063,04-06-2020,05:41:17,33.0,40493-2186-24872,347233822259739.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
69,8505384888,8770083442,04-06-2020,00:10:08,24.0,40493-1150-38981,807012453527082.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
70,8505384888,9511069599,14-06-2020,03:23:04,18.0,40467-61302-34282,145661134473186.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
71,8791961679,8569852722,09-06-2020,13:49:23,95.0,40478-35501-12362,937389743863360.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
72,8791961679,7117512524,04-06-2020,14:18:24,72.0,40493-903-1564901,874843928997399.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
73,7847828320,9711336238,18-06-2020,05:46:50,55.0,40458-2131-13202,715490561908269.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
74,7847828320,7742774453,04-06-2020,22:47:57,26.0,40493-903-37951,466584706355027.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
75,7847828320,8639292086,18-06-2020,23:04:10,18.0,40493-2186-24872,569009725555919.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
76,7847828320,8756694485,16-06-2020,07:38:07,43.0,40478-20001-13129828,32377964628631.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
77,7847828320,8350925266,12-06-2020,02:15:10,23.0,40493-6002-3082,28916330903529.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
78,7847828320,8102142826,11-06-2020,08:00:09,41.0,40493-39045-62303,6609354098448.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
79,7847828320,7703552164,06-06-2020,11:06:56,4.0,40493-903-1515704,403512172295962.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
80,7847828320,7117512524,20-06-2020,13:16:50,89.0,40493-903-37951,875169184457263.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
81,7847828320,8071687275,13-06-2020,13:18:05,83.0,40467-61301-49601,830949191137323.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
82,8355185232,9456530624,06-06-2020,13:11:09,58.0,40493-39045-62303,738550912847051.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
83,8355185232,9511069599,04-06-2020,16:39:34,12.0,40493-7207-38374,82140958779812.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
84,9701066867,7460537449,02-06-2020,21:56:33,98.0,40478-38004-10762,204650982993296.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
85,9701066867,9868354680,14-06-2020,14:36:04,49.0,40478-33141-20599442,433994305109663.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
86,7011143196,9483121084,05-06-2020,20:25:51,57.0,40478-33081-20206916,310874565010998.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
87,7011143196,7154290770,16-06-2020,09:07:01,82.0,40478-33081-20206916,207752247534621.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
88,7011143196,8599307910,10-06-2020,09:59:08,78.0,40493-1150-38313,463405306402807.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
89,7011143196,9270116186,19-06-2020,07:05:02,10.0,40478-35000-11332,346394636937766.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
90,7011143196,7316057546,15-06-2020,12:35:19,16.0,40478-38004-11872,228832479493843.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
91,7011143196,8176533060,20-06-2020,16:10:30,44.0,40478-35000-11332,534394411993134.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
92,7011143196,8102142826,07-06-2020,15:10:19,42.0,40493-2186-24872,397602464144950.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
93,7011143196,8548021168,20-06-2020,12:05:05,83.0,40493-6002-7189,918668498947890.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
94,7011143196,9932083571,14-06-2020,00:30:54,90.0,40493-7207-36822,553043349939823.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
95,7619556780,9736346188,12-06-2020,04:54:18,73.0,40493-7192-58912,427233885168557.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
96,7619556780,7303986079,17-06-2020,05:32:00,8.0,40493-503-52514049,614930769541616.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
97,7619556780,7190266192,01-06-2020,15:58:14,69.0,40493-7193-51732,128941665660921.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
98,7619556780,7267807662,02-06-2020,04:54:15,73.0,40493-2193-24061,446220004529374.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
99,7619556780,7267807662,05-06-2020,10:15:58,90.0,40458-1507-2647,859177387909853.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
100,7619556780,9071950027,15-06-2020,04:09:48,49.0,40467-61301-49601,714809591806478.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
101,9707275148,7117512524,16-06-2020,05:21:04,47.0,40467-61302-34282,994614366268145.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
102,9707275148,7211407706,04-06-2020,09:09:21,65.0,40493-7195-23957,995628383935250.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
103,9707275148,9991636437,05-06-2020,06:42:34,48.0,40467-61302-43882,831661523220295.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
104,9707275148,9404161064,17-06-2020,02:18:18,6.0,40478-33031-19878507,992688894226768.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
105,9707275148,7217467582,17-06-2020,14:53:36,29.0,40493-1150-38252,24506590634073.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
106,9707275148,9456530624,03-06-2020,21:40:17,16.0,40458-1507-2647,96002593511309.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
107,9707275148,8350925266,16-06-2020,09:03:17,39.0,40493-903-39849040,786283583943618.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
108,9707275148,9270116186,15-06-2020,00:01:22,34.0,40493-39045-38201,802737796005723.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
109,9707275148,9850579143,13-06-2020,20:20:13,53.0,40478-38011-11723,535937648670107.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
110,8341403859,7630969835,10-06-2020,02:16:04,69.0,40478-35501-12362,196383425999742.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
111,8341403859,9835872997,03-06-2020,13:26:49,89.0,40493-6002-61303,959805608776386.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
112,8341403859,9260583568,12-06-2020,04:50:02,51.0,40493-39045-62303,623991704788164.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
113,8341403859,9041471577,05-06-2020,02:35:14,64.0,40478-41081-10788394,188293278564481.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
114,8341403859,9736346188,17-06-2020,10:32:46,14.0,40458-5001-19728129,562536384644174.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
115,8341403859,9486701129,20-06-2020,10:36:44,92.0,40493-6002-3082,19344828999683.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
116,8341403859,7154290770,06-06-2020,23:15:46,99.0,40478-38009-10112,807072248904495.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
117,8341403859,7682094506,16-06-2020,03:28:38,90.0,40458-3091-20259866,821169760740820.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
118,9972715224,8350925266,15-06-2020,16:53:34,14.0,40478-33081-20206507,160862383510894.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
119,9972715224,7847828320,13-06-2020,20:42:07,37.0,40493-503-52514049,296719021259693.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
120,9972715224,8444917888,08-06-2020,01:31:06,70.0,40478-33031-19916115,373034838614886.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
121,9972715224,8770083442,18-06-2020,16:00:51,12.0,40478-33081-20206486,10503859707278.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
122,9972715224,7213448628,02-06-2020,14:19:23,87.0,40493-1150-38981,548724679804211.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
123,9972715224,7117512524,04-06-2020,01:44:23,89.0,40458-3091-20262085,821507452852878.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
124,9972715224,8639292086,13-06-2020,21:36:41,36.0,40478-4101-33057,247138416895507.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
125,9972715224,9367001021,16-06-2020,10:54:06,100.0,40478-38009-10112,282563300406117.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
126,9972715224,8027709164,20-06-2020,11:00:52,63.0,40478-38004-10493,720108760992439.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
127,9972715224,9824296580,20-06-2020,12:28:49,8.0,40478-35500-10093,915083626321769.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
128,7230137725,9109709886,06-06-2020,14:47:08,45.0,40478-30976-22813,866585261188015.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
129,7230137725,7630969835,14-06-2020,10:36:19,46.0,40478-35000-11332,299104231818778.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
130,7230137725,9456530624,05-06-2020,07:05:37,36.0,40478-41081-10788394,456774642512001.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
131,7230137725,7526013341,13-06-2020,16:22:28,38.0,40493-903-38141,752326204223104.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
132,7230137725,7703552164,14-06-2020,16:58:40,6.0,40493-903-1565601,971391911829537.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
133,7230137725,8050749782,18-06-2020,10:54:47,88.0,40493-6002-3082,601512770308359.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
134,7230137725,9850579143,17-06-2020,22:40:00,96.0,40467-61301-49601,458772866247168.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
135,7230137725,9260583568,16-06-2020,21:05:58,29.0,40493-7193-23613,704991906381762.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
136,9456530624,9850579143,14-06-2020,19:07:49,80.0,40467-61302-43981,848450099187604.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
137,9456530624,8890158005,07-06-2020,17:10:56,82.0,40478-33031-19877446,921705889369510.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
138,9456530624,8444917888,19-06-2020,14:21:27,40.0,40478-38011-11723,750005009796364.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
139,9456530624,7154290770,04-06-2020,10:04:27,57.0,40493-7193-51732,882459252965329.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
140,9848809678,8447933794,15-06-2020,05:30:12,62.0,40478-38011-10032,260978410903660.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
141,7117512524,9972715224,08-06-2020,07:42:17,89.0,40478-30932-10371,700578462636648.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
142,7117512524,9449663872,18-06-2020,09:02:21,50.0,40478-38009-10982,746104387494032.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
143,7117512524,8920462184,01-06-2020,03:28:48,25.0,40478-33081-20206797,201024245131876.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
144,7117512524,8588359195,09-06-2020,18:52:52,56.0,40493-7195-52982,293458900368673.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
145,7117512524,9026634120,09-06-2020,21:28:06,96.0,40493-6002-29967,222104245143710.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
146,9260583568,8505384888,13-06-2020,08:19:55,60.0,40478-38004-10493,111433478928177.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
147,9260583568,8505384888,14-06-2020,06:44:24,96.0,40478-33081-20206797,799323337500832.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
148,9260583568,9010382514,08-06-2020,04:06:25,19.0,40493-1150-38252,720497381145357.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
149,9260583568,8171167598,11-06-2020,16:38:41,12.0,40493-1150-58271,818545455186698.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
150,9260583568,8929413069,11-06-2020,23:40:25,36.0,40467-4105-14307,996167401282018.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
151,9260583568,9868354680,20-06-2020,14:50:09,45.0,40478-41081-10830122,571677637192807.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
152,9260583568,7303986079,08-06-2020,15:18:00,66.0,40478-35501-12362,818527685716628.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
153,9260583568,8389360536,05-06-2020,15:13:17,52.0,40467-61302-43882,288462271182355.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
154,9260583568,9932083571,11-06-2020,03:19:38,2.0,40467-61301-49601,715140145603107.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
155,9074636167,9785829899,03-06-2020,00:44:39,54.0,40467-61301-33012,515248768655457.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0
